SaleID,DateKey,OrderKey,ProductKey,StoreKey,EmployeeKey,Quantity,SalesAmount
6649,20250405,23357,20,9,2,2,1378.29
6650,20250506,20204,115,3,20,5,4913.09
6651,20250406,21738,139,4,8,4,1735.92
6652,20250603,25648,268,7,32,4,306.53
6653,20250304,23432,283,8,50,5,1271.45
6654,20250402,21534,23,2,38,5,6633.0
6655,20250304,22331,252,5,29,4,1815.8
6656,20250318,23517,101,5,41,2,1083.26
6657,20250201,25017,19,5,6,2,2636.32
6658,20250215,24749,34,9,20,2,250.85
6659,20250207,20443,228,10,17,5,665.28
6660,20250403,24929,235,1,11,1,2341.36
6661,20250204,21401,234,6,6,5,1839.16
6662,20250611,24497,10,3,30,3,5744.02
6663,20250527,23171,235,1,1,5,5270.06
6664,20250514,24322,270,4,1,4,3210.83
6665,20250302,21625,272,10,9,5,1637.33
6666,20250607,25225,41,8,44,4,1115.23
6667,20250328,21491,286,3,48,5,2986.03
6668,20250125,21560,222,2,39,5,3778.69
6669,20250126,25774,13,3,2,2,4529.26
6670,20250529,23860,232,4,2,3,3080.82
6671,20250316,22908,190,4,5,4,980.65
6672,20250510,21985,92,4,33,5,2230.93
6673,20250130,20333,190,10,30,3,996.01
6674,20250520,20637,60,5,5,5,2664.36
6675,20250124,23355,224,1,44,1,5077.21
6676,20250617,24940,56,9,46,1,1225.36
6677,20250318,23961,51,3,18,2,4542.65
6678,20250109,20880,47,9,22,3,1418.87
6679,20250221,21613,175,1,40,4,6538.71
6680,20250428,20322,169,10,21,2,298.68
6681,20250204,25983,252,1,29,1,5101.32
6682,20250513,23362,275,9,13,1,954.91
6683,20250419,21447,208,2,4,5,4222.44
6684,20250207,25871,246,5,44,3,2780.4
6685,20250603,23043,206,6,40,4,1463.81
6686,20250626,20478,207,9,39,2,497.69
6687,20250105,22515,61,9,29,5,1678.84
6688,20250622,25967,112,6,3,2,2300.9
6689,20250107,21762,228,4,25,4,1722.13
6690,20250513,22568,168,1,4,2,2168.82
6691,20250313,25559,225,9,50,1,1770.5
6692,20250513,25325,253,1,13,1,6880.67
6693,20250425,21221,128,8,45,1,645.69
6694,20250131,25834,16,1,40,3,6649.23
6695,20250528,23807,182,6,43,1,3055.35
6696,20250212,20083,256,4,15,1,882.53
6697,20250221,22367,257,9,8,1,340.0
6698,20250106,21102,237,1,49,2,5814.63
6699,20250427,21413,222,6,6,5,2547.06
6700,20250321,21986,199,6,8,2,2235.14
6701,20250331,24599,184,8,35,2,542.24
6702,20250515,21253,74,5,34,1,1326.02
6703,20250408,21381,109,9,25,2,797.37
6704,20250415,25866,54,4,16,3,2355.38
6705,20250517,25429,176,1,21,2,2713.88
6706,20250512,23655,27,6,34,5,3464.55
6707,20250222,22867,246,1,10,5,3959.36
6708,20250603,24501,76,9,3,3,1678.55
6709,20250430,21410,280,5,12,5,1052.41
6710,20250122,23273,146,2,15,1,2884.17
6711,20250614,24494,31,7,4,4,1316.98
6712,20250625,20625,219,9,3,2,677.03
6713,20250117,21384,75,1,7,2,6310.74
6714,20250320,24024,79,6,16,5,2256.43
6715,20250512,22337,260,8,37,2,1661.84
6716,20250510,20128,66,7,11,3,1226.68
6717,20250225,23061,240,1,46,5,4812.78
6718,20250628,22190,93,2,7,3,3076.34
6719,20250501,20187,291,2,39,3,3583.62
6720,20250116,22178,207,3,1,3,6312.37
6721,20250525,21344,208,10,8,1,1165.37
6722,20250316,25972,249,1,48,4,5365.53
6723,20250315,24689,137,2,13,3,5514.47
6724,20250121,21893,213,1,33,1,3736.47
6725,20250623,25419,190,10,30,3,750.6
6726,20250403,21377,113,5,21,3,2698.21
6727,20250202,24773,162,9,24,1,1283.48
6728,20250207,22297,36,6,7,1,3013.01
6729,20250123,22658,157,9,1,5,1076.0
6730,20250608,25612,100,10,19,4,505.17
6731,20250426,21308,188,7,47,3,502.23
6732,20250312,23038,163,9,30,2,602.86
6733,20250513,23070,172,7,43,1,572.73
6734,20250625,20250,237,1,11,5,2772.83
6735,20250518,21294,278,7,26,4,1431.4
6736,20250205,24195,168,2,40,1,4863.86
6737,20250202,20436,292,5,41,3,911.82
6738,20250130,20087,78,4,15,1,2955.39
6739,20250220,20418,57,2,5,2,5916.5
6740,20250303,22024,276,3,36,4,3944.76
6741,20250415,23491,214,9,34,4,737.33
6742,20250312,24196,64,8,23,2,561.61
6743,20250123,21499,87,10,6,5,1992.95
6744,20250628,25388,206,1,3,3,3270.46
6745,20250310,21947,212,7,45,3,1228.05
6746,20250619,23120,134,5,20,2,1494.63
6747,20250104,23361,227,2,1,5,5578.01
6748,20250403,21711,20,10,15,2,1346.67
6749,20250610,20735,174,7,7,5,1593.95
6750,20250307,20162,157,8,18,4,384.6
6751,20250413,21875,273,5,37,5,2851.87
6752,20250513,22529,20,10,5,3,472.76
6753,20250607,23976,293,5,3,3,2792.69
6754,20250226,22672,260,8,4,3,1920.75
6755,20250304,20857,262,5,39,2,1095.94
6756,20250110,20014,212,8,43,5,1863.31
6757,20250218,25001,13,3,44,1,2513.03
6758,20250417,25815,248,6,46,3,3282.24
6759,20250610,21014,229,9,40,5,1867.06
6760,20250623,25173,120,10,3,2,299.04
6761,20250402,25252,262,10,7,2,622.99
6762,20250204,20735,236,1,2,5,5451.06
6763,20250314,24823,166,10,30,1,1467.97
6764,20250307,20935,32,9,12,5,317.69
6765,20250410,24648,51,1,46,5,4179.21
6766,20250120,20468,213,6,32,1,1374.6
6767,20250531,23094,247,8,1,2,1962.74
6768,20250609,21007,67,6,31,1,2709.43
6769,20250210,23260,276,8,42,3,1066.53
6770,20250119,20495,177,8,48,2,1161.86
6771,20250117,23354,283,9,28,2,1267.97
6772,20250402,23044,65,2,43,3,6992.82
6773,20250505,24422,225,7,40,1,1024.71
6774,20250318,21006,42,6,28,4,3230.55
6775,20250123,22932,107,10,19,1,1813.12
6776,20250319,21138,218,6,39,5,1190.36
6777,20250530,23532,292,7,29,4,1391.07
6778,20250527,20084,27,9,30,5,969.02
6779,20250131,23279,7,3,17,1,4515.96
6780,20250614,23474,139,4,43,1,2139.43
6781,20250504,20350,108,5,36,2,3266.99
6782,20250303,20576,52,5,5,3,1056.36
6783,20250613,23942,28,6,5,5,2108.7
6784,20250625,25394,242,4,33,3,833.15
6785,20250510,21482,129,10,23,4,1852.86
6786,20250608,22373,119,1,10,1,5419.28
6787,20250112,21238,66,2,13,5,6705.73
6788,20250311,20422,127,4,24,4,2553.72
6789,20250220,24588,134,2,17,4,3165.46
6790,20250522,20602,67,3,8,5,5132.32
6791,20250322,25247,246,7,15,3,1837.91
6792,20250315,24646,195,2,4,4,3610.31
6793,20250422,23360,137,7,32,1,311.48
6794,20250316,25988,208,3,42,5,3362.18
6795,20250325,22426,234,4,22,1,1508.69
6796,20250602,24288,22,6,2,3,3058.72
6797,20250419,25254,300,9,31,2,617.61
6798,20250301,20483,37,7,29,5,294.92
6799,20250124,20336,173,9,40,2,1336.81
6800,20250304,25870,120,8,12,5,1197.12
6801,20250629,23075,288,6,15,3,2485.92
6802,20250420,25711,40,6,45,1,1113.8
6803,20250322,25359,49,7,14,5,822.56
6804,20250213,21351,213,3,10,5,6663.17
6805,20250328,24186,281,4,15,3,1823.13
6806,20250409,20389,170,10,10,1,1865.03
6807,20250206,22596,75,5,25,4,2276.44
6808,20250219,24143,257,10,24,1,337.37
6809,20250528,22336,20,6,40,3,2157.94
6810,20250430,20634,271,9,34,2,1762.54
6811,20250612,23825,274,10,1,4,1299.66
6812,20250403,22083,184,7,46,5,954.8
6813,20250611,23501,54,1,34,4,6925.74
6814,20250121,21761,212,1,21,1,2136.26
6815,20250117,23451,104,3,24,4,2923.36
6816,20250303,23317,159,7,42,4,1285.48
6817,20250326,24859,281,3,23,4,6262.95
6818,20250126,25887,88,9,9,5,686.06
6819,20250223,22633,129,10,7,3,1153.34
6820,20250613,24719,129,4,12,4,899.73
6821,20250413,21580,77,8,21,1,1844.57
6822,20250112,25816,135,6,42,2,1443.16
6823,20250316,22626,114,1,6,1,4710.77
6824,20250606,20371,152,1,29,3,2853.36
6825,20250504,23574,45,5,30,1,2690.88
6826,20250324,20553,260,4,18,4,1731.22
6827,20250502,21229,261,10,20,4,1450.05
6828,20250129,24994,78,2,32,2,2719.56
6829,20250519,25763,250,5,35,2,1032.01
6830,20250115,23469,187,4,23,5,1431.55
6831,20250118,21982,183,8,22,2,1587.88
6832,20250209,21058,228,3,40,4,2022.75
6833,20250427,25460,15,2,3,1,5293.87
6834,20250522,22822,176,3,45,1,4669.53
6835,20250601,22219,280,8,36,5,527.21
6836,20250628,20944,48,9,37,5,644.84
6837,20250304,22970,155,10,3,3,978.8
6838,20250614,23250,131,3,2,4,5387.74
6839,20250412,22518,107,1,9,5,5161.61
6840,20250521,25001,173,1,1,5,2246.64
6841,20250625,21463,256,2,21,1,3670.51
6842,20250620,23384,88,7,10,5,1465.37
6843,20250211,22693,7,9,23,2,1822.77
6844,20250218,20766,67,9,13,3,904.01
6845,20250627,22176,79,9,4,5,678.34
6846,20250311,22421,142,5,28,2,1051.96
6847,20250217,22521,173,1,47,4,3338.65
6848,20250425,21575,45,10,16,5,1042.97
6849,20250123,20882,261,3,3,5,6129.41
6850,20250226,24446,19,3,30,3,5320.53
6851,20250329,25286,235,4,12,5,2227.78
6852,20250204,20689,221,1,22,1,3163.6
6853,20250420,25247,234,6,16,2,3176.73
6854,20250113,23724,71,8,29,4,876.64
6855,20250629,23971,214,9,41,3,1774.01
6856,20250302,21244,149,10,27,1,1960.79
6857,20250110,22864,9,6,9,1,2590.99
6858,20250326,20087,190,2,33,2,4991.69
6859,20250213,22698,34,7,30,1,1482.4
6860,20250616,22894,190,3,42,2,3398.36
6861,20250307,23566,291,7,44,2,1791.23
6862,20250218,21462,68,5,11,5,3478.38
6863,20250213,20609,101,4,1,2,2002.59
6864,20250202,20251,155,8,20,5,578.08
6865,20250107,20099,140,5,23,2,825.27
6866,20250411,21516,87,5,32,5,1579.84
6867,20250507,21258,248,3,12,3,4501.3
6868,20250430,23672,86,4,44,1,1332.97
6869,20250517,25775,135,5,19,2,3131.34
6870,20250207,25227,283,8,10,3,1990.54
6871,20250320,24567,148,6,36,2,2342.44
6872,20250410,22987,189,8,39,5,828.83
6873,20250611,25560,296,8,17,1,980.53
6874,20250101,24149,225,4,6,1,3327.83
6875,20250327,24983,57,7,26,5,464.24
6876,20250510,21506,136,4,48,3,2864.79
6877,20250529,22640,205,7,45,4,1412.64
6878,20250417,20093,95,6,43,1,1885.31
6879,20250206,22292,161,8,6,2,967.62
6880,20250129,21154,236,1,47,2,4908.58
6881,20250327,23939,159,5,40,3,2707.88
6882,20250315,25639,153,2,11,4,5841.46
6883,20250529,25220,164,6,15,4,2624.68
6884,20250331,22227,152,1,6,3,3840.74
6885,20250311,24886,63,9,22,1,1030.82
6886,20250602,22698,35,3,48,5,2703.13
6887,20250524,24896,225,6,25,5,2587.94
6888,20250629,22585,181,2,1,5,2373.89
6889,20250602,20505,269,10,29,4,403.36
6890,20250406,23811,143,10,36,1,1215.66
6891,20250510,25504,219,1,50,5,3510.92
6892,20250104,25847,80,1,25,4,4625.51
6893,20250307,24696,8,9,47,5,459.34
6894,20250508,22204,231,4,33,3,1637.54
6895,20250212,24131,33,8,24,3,777.76
6896,20250217,25221,153,2,40,5,3581.29
6897,20250205,24852,162,4,47,2,2796.98
6898,20250109,20779,208,1,4,3,3362.33
6899,20250228,24050,190,3,40,5,6162.53
6900,20250216,24683,260,8,20,4,1443.64
6901,20250511,22800,235,9,27,1,1834.86
6902,20250324,23852,187,6,39,5,846.82
6903,20250220,25080,84,8,37,1,848.75
6904,20250610,25336,55,9,40,3,1151.17
6905,20250509,22059,212,1,47,3,3719.97
6906,20250121,25755,274,3,38,2,4902.28
6907,20250404,24475,102,6,4,4,2210.39
6908,20250205,25558,1,7,21,3,1664.54
6909,20250206,22282,142,3,9,1,3992.2
6910,20250228,24122,145,2,40,4,4418.14
6911,20250309,22043,211,3,36,3,5662.89
6912,20250424,20182,35,9,16,3,854.23
6913,20250228,22657,163,3,48,1,5989.81
6914,20250628,20208,191,5,32,1,1627.47
6915,20250619,23535,67,1,3,5,6121.86
6916,20250130,25323,53,1,4,3,2763.78
6917,20250403,24178,260,2,27,1,2720.61
6918,20250411,20003,70,5,42,2,2413.49
6919,20250212,25618,16,6,8,1,919.82
6920,20250325,22753,84,10,26,1,1175.4
6921,20250627,21114,251,8,3,2,451.46
6922,20250203,23062,289,7,9,4,1897.56
6923,20250414,20038,129,10,3,2,1085.0
6924,20250626,21731,8,8,8,1,397.48
6925,20250311,24778,180,1,10,3,4577.98
6926,20250103,21731,187,5,43,1,905.02
6927,20250607,21737,142,9,48,3,1117.48
6928,20250314,24622,154,8,29,5,891.78
6929,20250608,21270,198,10,45,5,1853.46
6930,20250616,25658,41,2,27,3,2416.43
6931,20250621,25141,111,7,12,4,887.53
6932,20250121,24202,278,7,9,5,601.77
6933,20250614,23766,196,8,35,2,1106.18
6934,20250613,22482,260,5,21,1,1800.28
6935,20250216,23491,115,7,22,4,974.45
6936,20250511,22403,169,6,12,3,1600.23
6937,20250310,20921,212,1,35,2,6133.32
6938,20250309,21457,59,4,43,3,1124.49
6939,20250302,24241,17,8,13,2,520.72
6940,20250325,22721,154,8,18,1,289.09
6941,20250317,20766,89,3,17,2,4422.89
6942,20250326,24331,82,3,2,4,6969.93
6943,20250615,22137,77,10,25,4,1711.9
6944,20250304,23108,240,2,27,2,5392.61
6945,20250514,22966,68,5,35,3,2488.03
6946,20250322,24207,4,3,14,1,5043.77
6947,20250228,21380,248,3,48,5,2128.35
6948,20250405,24667,208,7,21,2,1122.79
6949,20250502,24016,283,2,2,1,5700.41
6950,20250115,22623,289,3,14,5,4502.63
6951,20250114,23095,160,1,46,1,6020.68
6952,20250106,21352,43,7,20,5,1098.94
6953,20250610,25083,29,3,30,5,6022.09
6954,20250126,20162,237,4,30,2,1544.8
6955,20250203,21000,24,6,38,5,2626.61
6956,20250115,25192,221,6,45,1,2376.25
6957,20250511,25202,76,9,40,1,690.36
6958,20250218,24844,140,4,6,1,1809.8
6959,20250504,21170,240,9,18,2,1706.24
6960,20250122,23811,177,10,28,1,548.77
6961,20250220,20948,59,4,24,5,1966.03
6962,20250331,25137,185,7,20,5,1365.77
6963,20250428,24507,31,2,35,5,5672.2
6964,20250507,23219,121,6,17,1,3260.78
6965,20250227,20912,219,7,18,1,531.06
6966,20250426,21904,294,3,14,1,5490.66
6967,20250627,23789,143,5,7,2,1793.47
6968,20250523,23511,11,10,47,2,1889.33
6969,20250525,20231,172,8,17,2,1064.37
6970,20250122,23901,13,6,9,4,2913.31
6971,20250214,20806,235,8,43,5,1828.98
6972,20250506,25950,79,9,35,4,1379.12
6973,20250410,22788,5,9,4,2,1913.53
6974,20250223,23057,146,2,33,2,5713.03
6975,20250323,21862,193,7,32,1,958.25
6976,20250207,21765,169,9,13,1,1956.58
6977,20250328,24665,179,3,12,2,2353.39
6978,20250601,25138,120,4,7,3,3238.66
6979,20250619,25619,41,10,3,3,1473.15
6980,20250327,20345,248,2,37,4,4722.12
6981,20250126,20407,286,3,38,1,2819.67
6982,20250424,20068,265,9,39,5,1449.66
6983,20250113,21808,271,6,36,5,931.14
6984,20250226,21054,17,2,15,4,2506.95
6985,20250108,21567,117,1,32,3,4813.43
6986,20250119,21382,206,10,38,1,1923.19
6987,20250509,20495,241,8,39,2,438.15
6988,20250420,24962,194,5,39,1,3061.9
6989,20250210,21771,41,10,37,2,403.45
6990,20250613,25978,259,8,4,3,1246.03
6991,20250101,20045,253,5,37,1,3114.37
6992,20250531,21398,111,10,22,5,1841.66
6993,20250505,21724,28,3,20,5,2300.54
6994,20250109,22689,166,10,50,1,1082.04
6995,20250313,21796,2,2,7,1,3486.5
6996,20250420,23987,15,2,23,1,5131.48
6997,20250115,23885,161,3,16,3,5429.95
6998,20250623,22405,86,4,48,2,1756.75
6999,20250223,23924,179,7,24,5,866.39
7000,20250202,25206,282,5,12,4,2439.34
7001,20250526,20669,138,5,50,5,1295.53
7002,20250413,20938,260,6,40,3,3111.52
7003,20250517,22772,131,7,47,4,780.24
7004,20250522,24653,124,4,42,1,3017.67
7005,20250131,21463,241,2,39,2,6827.63
7006,20250203,24222,41,5,5,3,1287.67
7007,20250418,24355,291,1,9,2,4246.01
7008,20250131,23986,58,3,6,3,5871.14
7009,20250323,21716,17,7,6,3,1867.23
7010,20250401,23672,19,8,7,3,302.03
7011,20250106,21197,227,4,46,4,3023.3
7012,20250618,24676,64,8,43,5,1377.14
7013,20250312,20066,144,3,10,5,3371.45
7014,20250213,20214,22,4,39,3,1146.99
7015,20250511,22409,65,5,39,4,1020.21
7016,20250502,23210,152,10,9,4,1444.45
7017,20250223,21006,104,4,11,3,2750.32
7018,20250122,21420,239,7,18,1,1684.85
7019,20250327,23021,52,5,28,2,836.64
7020,20250208,25021,36,10,26,1,1043.01
7021,20250313,24714,214,7,6,4,1259.06
7022,20250521,23699,258,5,12,1,1869.19
7023,20250531,22712,77,8,4,4,1719.9
7024,20250310,25152,197,6,18,5,2075.58
7025,20250621,23785,42,4,21,2,3184.82
7026,20250417,21559,58,1,32,3,2963.28
7027,20250415,23756,130,9,15,1,388.35
7028,20250519,21477,236,3,10,3,2605.64
7029,20250427,21825,152,10,43,4,1729.95
7030,20250615,20857,246,6,36,3,3143.85
7031,20250419,25352,129,2,30,3,6866.8
7032,20250605,20887,170,7,30,3,241.87
7033,20250406,23722,220,5,8,3,3474.65
7034,20250216,21892,141,3,9,5,4796.42
7035,20250423,24315,258,3,28,2,2298.8
7036,20250325,21885,142,3,47,2,3243.73
7037,20250614,21278,286,3,27,5,2596.46
7038,20250618,24078,112,8,11,3,1448.31
7039,20250612,24822,199,10,4,5,1855.58
7040,20250304,24897,145,10,32,3,1615.57
7041,20250510,24968,126,9,20,3,871.82
7042,20250512,20358,51,4,39,3,1210.93
7043,20250404,20604,225,1,30,5,5091.88
7044,20250506,20610,178,1,49,3,5496.3
7045,20250525,25993,164,9,4,3,1253.4
7046,20250409,21035,123,4,28,1,2646.91
7047,20250523,21330,222,8,15,4,1668.91
7048,20250105,23128,258,5,46,3,3350.23
7049,20250416,22990,71,10,5,3,986.61
7050,20250315,24406,170,8,25,4,1783.63
7051,20250419,22306,110,6,39,5,3394.15
7052,20250625,24909,112,10,1,4,1253.53
7053,20250313,23255,210,1,27,1,6361.37
7054,20250204,25734,211,6,48,1,2640.33
7055,20250505,20913,101,3,2,3,6045.0
7056,20250310,25815,14,3,47,5,2018.95
7057,20250121,25945,231,2,48,1,5098.87
7058,20250228,22604,152,7,33,5,978.2
7059,20250106,21324,45,2,8,3,5522.94
7060,20250123,22575,161,1,35,1,6393.87
7061,20250219,24285,111,7,15,5,1081.11
7062,20250101,22394,265,10,13,3,1822.96
7063,20250302,21511,244,7,31,1,1730.92
7064,20250530,21807,77,4,33,5,1895.34
7065,20250205,22597,240,8,28,5,814.79
7066,20250618,21482,208,8,18,2,825.85
7067,20250623,24071,252,8,47,3,1865.37
7068,20250203,20821,236,3,6,5,3681.79
7069,20250310,25826,171,2,37,5,4077.33
7070,20250407,21785,159,3,45,5,6272.73
7071,20250322,25030,22,5,21,2,2562.9
7072,20250614,25518,139,8,37,5,857.19
7073,20250611,22756,62,1,49,1,3377.71
7074,20250103,20645,4,5,36,5,1104.15
7075,20250614,21374,193,9,37,1,1865.05
7076,20250320,23684,50,6,13,4,3205.17
7077,20250407,25669,196,4,28,5,2398.18
7078,20250625,25894,261,6,5,5,2870.59
7079,20250102,21563,297,4,18,4,2869.16
7080,20250217,25128,169,4,18,5,2706.09
7081,20250331,20783,151,8,37,4,282.24
7082,20250116,20470,79,7,35,4,1091.37
7083,20250125,23402,16,8,30,2,650.1
7084,20250514,22948,24,2,18,4,4919.29
7085,20250328,22970,198,9,44,4,1209.08
7086,20250519,25152,86,2,49,3,2925.31
7087,20250208,24546,232,1,47,2,6199.16
7088,20250316,20310,194,8,20,4,1349.52
7089,20250425,20276,131,1,19,5,4663.23
7090,20250620,20192,247,2,45,2,5227.21
7091,20250503,25705,186,1,42,5,6050.77
7092,20250218,21171,6,8,23,1,1256.94
7093,20250602,25452,137,1,43,2,6814.35
7094,20250420,20016,251,7,22,3,804.82
7095,20250624,21531,89,6,14,2,1511.75
7096,20250629,24854,129,7,13,3,215.33
7097,20250623,23498,297,8,45,2,440.99
7098,20250326,21064,294,3,45,5,6650.0
7099,20250412,20647,232,6,41,1,2348.6
7100,20250310,24452,58,9,36,5,1142.71
7101,20250604,25416,8,3,44,5,4160.74
7102,20250216,23040,158,5,31,2,1027.43
7103,20250224,20275,101,5,20,3,1948.22
7104,20250315,20035,141,9,13,1,1447.62
7105,20250317,22023,224,9,27,4,1226.92
7106,20250622,20320,171,5,20,4,2131.17
7107,20250529,24679,205,2,8,2,5968.28
7108,20250403,23939,27,1,31,1,4183.29
7109,20250509,20240,80,4,43,5,851.18
7110,20250210,24041,69,8,47,3,1155.93
7111,20250417,24621,173,5,13,3,3387.49
7112,20250430,21022,62,2,36,5,4490.86
7113,20250305,20983,228,3,10,2,2714.93
7114,20250222,21030,279,7,3,1,1500.79
7115,20250603,22737,154,1,1,5,5820.06
7116,20250401,20251,112,8,14,3,654.86
7117,20250405,23758,230,7,13,4,998.89
7118,20250314,20493,90,5,12,4,1104.16
7119,20250214,20040,140,10,33,3,826.95
7120,20250523,20460,77,7,34,5,343.95
7121,20250525,24111,277,3,49,3,5995.88
7122,20250202,20851,38,4,33,2,2083.22
7123,20250627,22813,44,2,45,4,4774.4
7124,20250109,25089,246,6,11,1,2565.28
7125,20250414,24412,51,5,36,2,2150.77
7126,20250119,21025,72,1,22,1,5833.48
7127,20250531,24554,122,7,12,1,1728.53
7128,20250628,22257,188,5,43,4,2696.27
7129,20250419,21766,43,9,20,4,1353.56
7130,20250102,22262,41,9,7,3,1732.37
7131,20250418,24783,174,2,21,2,4095.74
7132,20250122,24386,51,10,45,1,444.53
7133,20250411,22053,268,3,43,5,6830.18
7134,20250518,24403,26,1,32,1,4250.46
7135,20250106,24733,288,8,16,5,1086.54
7136,20250215,21477,270,3,10,1,6640.16
7137,20250331,21231,101,1,18,5,2690.44
7138,20250428,25817,56,5,37,2,3165.52
7139,20250211,22713,230,3,6,4,6406.34
7140,20250512,22908,22,8,26,3,1279.94
7141,20250427,25701,255,2,15,2,4970.66
7142,20250104,23929,60,1,19,5,3085.14
7143,20250222,23707,272,9,46,3,1016.97
7144,20250612,25902,209,5,43,4,1808.58
7145,20250131,22314,62,7,45,2,1418.81
7146,20250214,25057,108,2,12,2,5562.89
7147,20250507,25456,274,4,3,1,2379.84
7148,20250420,23585,59,1,24,4,3762.13
7149,20250517,25709,168,7,28,5,578.23
7150,20250117,20290,297,9,41,5,1395.83
7151,20250222,22157,274,10,44,2,1085.41
7152,20250312,22953,6,10,24,4,285.37
7153,20250415,25192,203,4,13,1,1144.79
7154,20250625,22922,227,6,10,2,1922.46
7155,20250529,20771,138,4,20,2,2088.07
7156,20250328,24435,109,9,6,4,1128.63
7157,20250410,25411,21,1,40,1,3443.87
7158,20250507,23788,88,4,26,2,1351.25
7159,20250427,22853,28,10,19,3,464.4
7160,20250625,21201,272,4,9,3,2949.8
7161,20250623,25858,263,9,4,2,867.72
7162,20250609,24770,284,6,24,5,2040.09
7163,20250503,21269,178,10,7,1,546.17
7164,20250422,22436,45,9,30,2,1276.43
7165,20250521,22644,190,9,6,5,1454.25
7166,20250325,21887,144,10,23,2,861.29
7167,20250223,24300,188,5,11,1,1735.0
7168,20250201,20632,41,5,4,3,1908.85
7169,20250429,24657,144,6,12,2,2405.81
7170,20250127,22015,75,4,20,2,2929.67
7171,20250212,24164,276,7,39,2,1443.91
7172,20250607,22861,212,7,21,3,771.55
7173,20250415,20058,116,6,23,4,2667.36
7174,20250507,21583,295,7,47,5,420.42
7175,20250308,20527,246,7,49,4,1654.35
7176,20250102,23962,230,6,39,3,2062.09
7177,20250101,20409,98,10,9,3,373.44
7178,20250407,21593,248,9,2,2,1376.07
7179,20250525,25888,266,2,31,1,4060.48
7180,20250208,25777,223,10,27,4,317.65
7181,20250502,21780,284,2,9,2,6630.59
7182,20250506,20788,110,4,2,2,2072.1
7183,20250401,20724,111,8,14,2,327.48
7184,20250124,24450,251,7,41,2,1254.46
7185,20250407,21465,247,7,50,3,642.01
7186,20250413,20394,20,3,12,1,2237.14
7187,20250208,25592,154,10,5,4,399.49
7188,20250615,23736,210,5,34,5,3473.03
7189,20250603,21974,68,3,13,1,3279.69
7190,20250308,24419,155,8,44,5,1956.95
7191,20250129,23071,74,8,1,2,1497.63
7192,20250429,23064,159,2,44,5,6936.69
7193,20250408,20699,242,9,20,4,244.33
7194,20250412,23478,146,4,32,1,2189.0
7195,20250314,22301,272,9,23,4,1653.88
7196,20250401,23008,127,5,47,4,2051.68
7197,20250625,23018,161,6,26,1,2646.75
7198,20250215,21553,104,6,34,5,3466.31
7199,20250418,24788,63,3,15,1,3599.88
7200,20250227,20843,94,7,39,2,1176.37
7201,20250303,22094,44,9,13,3,816.56
7202,20250112,23204,239,10,6,3,265.95
7203,20250404,25763,282,2,47,4,3595.79
7204,20250506,20317,8,3,33,4,2565.92
7205,20250214,25015,300,9,6,1,321.76
7206,20250517,25684,92,2,42,4,6161.9
7207,20250319,20503,189,10,42,5,1179.87
7208,20250313,23007,268,3,25,3,4460.03
7209,20250517,24781,92,10,44,1,1187.87
7210,20250216,22197,163,9,22,1,840.97
7211,20250421,21940,23,4,31,2,2491.11
7212,20250531,24421,166,4,30,3,1734.77
7213,20250215,25899,179,2,13,4,2661.6
7214,20250513,22540,268,7,10,5,1356.11
7215,20250124,20508,140,3,9,1,5359.87
7216,20250615,20321,45,8,48,3,365.36
7217,20250529,20809,268,7,48,1,598.99
7218,20250610,24077,196,8,42,3,826.45
7219,20250619,21416,75,5,37,2,2475.71
7220,20250508,22533,84,4,13,2,888.99
7221,20250123,25715,21,9,20,5,1288.38
7222,20250418,24625,153,9,18,1,1174.37
7223,20250429,21134,40,7,43,2,1928.48
7224,20250131,23045,89,7,48,5,974.52
7225,20250531,23550,126,3,34,2,2905.74
7226,20250603,23614,49,6,27,5,2991.86
7227,20250323,23010,150,10,6,2,341.5
7228,20250128,23024,35,4,5,2,886.22
7229,20250111,22727,283,1,41,5,2191.64
7230,20250128,22078,131,10,15,3,1532.65
7231,20250619,22225,35,3,22,4,3255.11
7232,20250403,22527,197,2,25,2,2966.3
7233,20250219,24167,236,10,22,4,229.19
7234,20250131,24623,38,6,6,2,2626.07
7235,20250611,25843,296,10,1,3,730.24
7236,20250503,21125,157,1,44,1,2358.96
7237,20250507,22894,16,10,10,5,1927.7
7238,20250428,21623,125,9,36,1,1794.12
7239,20250319,25052,275,8,45,3,671.51
7240,20250430,22924,226,7,31,4,525.03
7241,20250220,21377,37,8,41,5,1195.5
7242,20250222,21680,228,7,10,4,1015.1
7243,20250625,24314,103,6,29,2,3227.02
7244,20250322,20533,202,1,50,3,2304.38
7245,20250606,20525,168,6,5,4,3021.26
7246,20250207,23602,119,9,15,3,1574.68
7247,20250320,21341,52,1,32,2,2937.33
7248,20250514,24903,268,2,9,2,5083.14
7249,20250307,21084,262,8,10,2,446.37
7250,20250206,25096,30,5,29,1,1493.76
7251,20250303,20252,81,3,50,3,6902.1
7252,20250101,23845,79,4,15,2,2606.5
7253,20250613,22243,138,5,17,3,3103.5
7254,20250126,21621,230,1,19,5,6548.14
7255,20250402,22767,131,9,34,1,1006.4
7256,20250216,22696,79,1,37,3,3787.86
7257,20250114,24683,292,5,34,2,2462.79
7258,20250205,20720,179,4,14,2,1331.68
7259,20250216,21769,125,9,10,1,1766.81
7260,20250128,23073,88,2,26,3,4526.74
