SaleID,DateKey,OrderKey,ProductKey,StoreKey,EmployeeKey,Quantity,SalesAmount
17625,20250528,20264,170,4,25,5,1969.74
2281,20250205,23462,102,5,25,4,855.56
22097,20250524,24457,136,8,20,1,1416.99
25582,20250112,22611,166,9,31,1,947.52
1110,20250218,21953,159,2,50,5,7402.74
7213,20250419,20074,104,8,49,3,1572.72
2719,20250614,24618,155,1,11,5,5745.88
25458,20250418,21597,145,5,50,5,1162.88
20028,20250130,21906,125,2,47,3,6027.46
11525,20250110,22282,135,4,35,2,925.36
2933,20250209,23200,151,9,33,1,680.42
16443,20250521,24918,156,10,25,4,784.12
2509,20250531,25046,106,8,37,4,266.49
8378,20250318,21993,104,4,43,4,1249.04
24186,20250401,23463,173,1,27,3,4159.82
791,20250106,21383,122,4,28,2,3561.74
3821,20250209,22239,191,4,12,3,2016.58
26479,20250312,24095,196,3,6,5,6666.22
24238,20250218,23497,130,9,16,3,1026.78
11503,20250526,22785,141,6,6,3,3048.7
1835,20250121,23616,109,2,34,5,2839.57
25431,20250409,23894,131,7,45,2,1422.99
20045,20250108,25552,190,6,22,4,3549.09
6485,20250511,24482,116,6,48,4,1555.78
16811,20250218,22199,184,2,29,1,5074.52
21894,20250524,21146,193,4,2,5,2427.19
1589,20250620,24356,118,3,45,1,3202.87
6251,20250306,21479,174,10,29,1,813.57
25340,20250425,25564,124,10,18,2,512.89
15840,20250303,24671,187,6,35,2,882.71
5129,20250303,24145,114,7,13,4,618.76
26923,20250525,23958,104,2,6,1,2130.06
22799,20250107,23019,186,8,2,4,1969.81
23693,20250625,20334,115,4,7,3,3071.87
4094,20250308,24388,198,3,1,3,5691.74
27035,20250610,22726,170,3,40,3,7282.67
17901,20250402,22677,146,9,5,2,427.4
16704,20250527,20653,137,6,43,1,3194.0
25694,20250330,20840,119,1,40,2,7611.0
12456,20250103,21275,176,9,3,1,1260.46
20392,20250601,23602,131,8,47,5,1897.21
4570,20250202,21821,113,1,25,2,2702.81
4344,20250222,21927,122,1,31,1,5036.7
26874,20250315,20718,139,4,32,2,3829.95
5785,20250120,21444,111,2,11,4,3060.73
7919,20250324,20231,104,6,49,2,1828.92
23212,20250119,25222,160,1,10,4,6621.0
4105,20250614,25999,156,9,31,4,1501.36
21602,20250203,20145,132,8,31,1,1734.56
29705,20250313,24122,110,2,25,4,7524.22
24790,20250404,21795,182,10,15,4,492.1
5928,20250514,23289,197,9,39,4,420.72
9683,20250330,22500,112,3,16,4,2259.88
8212,20250404,20037,180,1,6,4,4387.69
20445,20250412,25994,157,6,6,4,3760.45
29215,20250217,22120,180,3,47,2,5307.16
26407,20250228,22533,165,1,17,3,2393.19
3266,20250103,23360,158,5,41,1,1128.88
2389,20250603,22460,196,4,1,5,3218.23
2498,20250205,23244,178,2,50,3,4412.92
16271,20250322,25115,142,6,21,1,1934.11
11258,20250508,25705,106,10,13,5,1226.34
12682,20250403,20873,177,2,24,5,7864.14
4204,20250428,21412,150,2,21,1,5861.31
19671,20250427,21339,189,4,16,3,3202.02
15429,20250421,25614,180,3,30,5,2057.19
13545,20250514,25115,176,10,27,5,1136.53
5046,20250316,20018,146,5,4,5,3184.5
5187,20250328,23545,143,5,48,1,935.62
26483,20250303,24739,122,3,1,4,7966.08
28418,20250311,25223,101,8,44,2,343.97
28990,20250603,23127,132,3,34,1,4567.67
7582,20250606,25601,105,7,43,4,452.34
6484,20250328,22056,164,8,32,4,1424.82
26475,20250328,24523,125,10,24,2,1505.37
21354,20250617,20526,113,4,23,3,2535.74
8410,20250226,20114,171,1,41,2,4056.7
47,20250408,22414,155,9,13,5,863.3
15618,20250127,22071,107,9,33,1,240.68
18969,20250216,25086,141,6,35,5,3263.71
14306,20250428,20197,162,8,40,3,1259.59
10190,20250623,24238,196,6,34,1,3916.97
29000,20250617,21761,144,6,22,2,3531.87
29418,20250531,21287,107,1,45,1,3541.38
17384,20250328,24078,123,8,19,4,453.74
3580,20250208,24549,110,7,1,4,581.94
27095,20250302,25348,127,7,1,5,1021.62
12284,20250323,23263,122,5,27,5,3251.06
17093,20250324,21233,198,9,9,4,859.18
10203,20250216,20928,163,9,3,1,1518.96
29747,20250227,20631,172,10,7,5,1600.91
10466,20250219,20790,124,7,8,2,1359.25
26028,20250528,22732,193,7,35,2,1712.03
23067,20250518,21183,151,4,8,3,2157.13
25229,20250203,25448,132,1,48,5,3380.05
17167,20250613,21270,115,6,49,3,1982.99
29723,20250518,22312,140,10,31,1,554.13
244,20250330,25881,129,8,5,1,1724.25
29273,20250201,25358,155,6,19,3,1136.71
24742,20250121,23030,176,2,33,4,5430.87
17117,20250127,25522,160,7,41,3,1244.97
11445,20250216,23250,145,4,16,4,3408.29
22749,20250315,24374,134,3,14,1,2874.61
4422,20250426,25685,124,6,34,4,1734.34
2951,20250625,24485,163,6,32,5,1948.46
24809,20250503,24975,105,10,4,3,1690.45
4029,20250615,21158,117,2,45,2,4605.02
24576,20250102,24573,165,9,12,3,1617.43
1662,20250110,23012,153,4,7,3,1329.95
17958,20250507,22803,128,3,7,5,5284.02
24782,20250518,23952,151,3,22,3,3743.81
16994,20250301,21863,197,10,20,2,1712.18
14688,20250131,24563,107,4,36,1,3319.25
20800,20250519,20103,188,6,34,2,2983.35
24647,20250425,23354,136,4,12,3,3785.61
15288,20250602,20576,134,5,7,4,812.81
10125,20250121,20799,147,5,8,4,3175.55
12229,20250417,25711,166,6,28,4,1450.62
7476,20250209,21973,165,10,44,1,423.8
5805,20250214,22756,179,1,16,1,2772.56
3711,20250227,25993,129,10,26,4,238.32
24103,20250409,20444,163,8,34,4,1010.17
3032,20250428,23544,155,5,45,4,2212.93
1938,20250522,23095,130,2,33,1,2484.61
5454,20250316,22339,150,9,36,2,1370.95
7999,20250602,23881,108,6,6,3,2991.33
25180,20250603,21174,108,6,45,3,3798.46
17776,20250322,20527,111,6,50,3,3154.38
29517,20250215,24744,155,2,25,5,7680.97
29659,20250404,24251,159,7,18,4,1237.23
26454,20250628,23563,188,8,36,5,1356.46
21483,20250528,24170,151,2,17,3,5277.26
10856,20250327,20286,151,4,43,1,1379.11
28235,20250422,21914,124,1,8,3,7288.96
10040,20250416,22990,118,10,5,3,986.61
1283,20250322,25523,116,10,27,2,531.42
15462,20250513,22796,107,6,42,1,3281.41
4352,20250601,25947,133,10,22,5,1903.87
7648,20250106,20720,200,3,27,5,7056.54
26256,20250626,25007,134,9,26,4,1569.84
3844,20250404,25366,179,8,23,3,1739.91
21784,20250516,23553,151,7,39,3,1295.43
5825,20250419,20537,105,2,35,3,4625.21
21131,20250416,22725,179,5,17,1,1725.27
12591,20250515,20221,149,8,22,5,1100.02
5116,20250623,24564,182,2,20,5,3856.55
13587,20250318,21679,143,10,28,5,1983.21
22561,20250226,25068,130,3,44,4,5232.32
7574,20250219,20358,107,8,10,1,1230.2
17522,20250117,20884,178,4,30,4,1542.35
7614,20250209,25703,179,1,34,2,4357.48
11292,20250620,24950,164,4,28,2,2214.44
18427,20250315,22600,117,5,50,1,3102.72
19960,20250106,25154,154,7,49,5,1468.38
16557,20250125,22297,132,4,44,3,1336.01
12703,20250110,25564,154,3,45,1,2843.43
11062,20250202,20859,178,4,1,2,3124.43
6146,20250106,24218,119,6,15,5,3655.96
11283,20250205,24561,151,6,47,1,2084.99
4373,20250611,20471,175,7,19,1,1673.34
9876,20250104,25847,120,1,25,4,5150.62
19296,20250622,20990,106,8,25,1,1174.82
25289,20250625,22409,143,3,9,1,4320.06
23792,20250217,24963,114,3,17,1,4152.68
23668,20250428,20222,148,4,21,3,1995.83
5283,20250321,23459,135,5,41,2,3618.1
5215,20250418,20559,160,5,2,5,2069.74
53,20250330,22762,122,7,21,2,1186.16
19356,20250403,24908,112,3,22,4,5074.41
17445,20250319,21180,119,1,22,4,7362.05
3354,20250320,22306,177,1,17,1,3823.18
24972,20250206,21736,187,1,27,2,6034.05
25104,20250615,25372,101,6,45,5,3520.11
23335,20250313,21989,198,1,34,5,2735.2
18755,20250128,22237,195,1,31,4,2640.03
26788,20250531,25427,105,2,21,1,7541.98
14447,20250130,23337,191,10,47,4,1452.42
17320,20250420,25755,198,9,43,3,1144.5
19978,20250217,22041,176,2,3,4,6383.9
6789,20250429,20153,150,5,18,5,1776.09
10009,20250621,21055,196,6,39,4,1123.34
1599,20250328,24848,106,2,16,1,4019.26
21991,20250409,23275,167,7,19,4,1515.38
5728,20250515,20982,120,10,48,1,503.78
211,20250606,25927,188,5,25,5,930.21
12012,20250226,24425,127,10,29,4,841.57
23503,20250415,23282,169,9,34,2,1820.42
24460,20250207,23116,120,4,2,4,1131.48
19176,20250504,24910,135,9,24,4,1891.56
2141,20250204,23954,119,9,35,2,1013.95
4304,20250417,22752,131,8,4,1,1259.91
11454,20250312,24121,144,8,24,1,1604.12
14576,20250327,25604,104,7,33,3,974.23
6396,20250612,24705,182,10,40,4,978.08
10386,20250623,25471,170,2,29,3,6539.91
22569,20250103,24636,135,1,19,1,6745.78
14754,20250222,25727,164,7,49,5,1112.87
24076,20250125,24350,160,1,30,3,5628.79
17787,20250114,22298,116,1,42,3,7614.45
14404,20250616,20707,198,9,17,2,462.05
502,20250101,22300,193,9,30,5,1076.35
23010,20250212,25972,175,9,45,2,1949.33
16993,20250521,20440,142,4,37,1,2482.99
12543,20250208,23971,129,6,14,3,1641.81
16419,20250628,23109,131,5,28,5,1655.26
27951,20250131,22708,102,9,17,4,1599.09
17006,20250203,21578,155,10,46,5,957.15
9988,20250223,23924,145,7,24,5,866.39
26915,20250320,23542,166,5,5,5,1454.96
16651,20250621,22417,200,1,1,5,7729.55
17928,20250416,22435,101,6,4,2,2953.31
8714,20250513,22700,182,6,36,4,2094.01
29124,20250416,25808,130,1,21,1,3137.67
19982,20250322,25599,116,6,17,4,3589.67
10060,20250131,23404,168,10,18,5,1701.71
7452,20250214,24452,112,5,31,4,1020.91
26457,20250328,21425,140,8,6,1,886.58
24408,20250624,25363,143,1,4,1,4566.29
9321,20250221,20318,121,8,34,4,1705.2
21369,20250426,25605,127,8,14,2,1526.15
4914,20250311,24073,110,8,49,3,960.66
19508,20250101,25481,115,1,42,2,2626.75
24241,20250223,21941,117,7,7,4,974.29
6224,20250324,22458,160,1,10,1,6335.92
5237,20250506,21703,142,3,7,1,6002.15
29732,20250325,20983,112,3,23,1,4750.12
18732,20250420,22859,105,6,26,5,3016.47
4121,20250211,22764,139,2,45,4,2198.39
29357,20250629,20812,105,10,47,3,257.71
28916,20250401,21282,175,2,23,2,6957.64
5658,20250317,24556,197,3,29,5,7292.16
3194,20250515,21207,126,1,13,1,7058.81
21291,20250428,25886,158,3,44,5,6381.69
24522,20250226,20983,109,5,6,2,3537.88
3163,20250325,20022,157,9,11,3,496.3
11968,20250520,20555,193,5,34,5,1713.21
8942,20250531,23113,190,1,4,4,5583.71
11190,20250425,24327,179,7,32,4,440.18
26146,20250626,20946,171,4,43,1,3397.39
12918,20250114,23117,106,5,50,4,2416.35
1739,20250116,25711,149,2,17,4,5669.8
14009,20250302,24665,146,8,6,4,531.01
8619,20250422,21264,169,2,25,5,7844.3
13163,20250114,23829,174,5,46,4,836.23
11316,20250509,24880,186,3,8,4,5077.49
9699,20250221,22418,102,10,23,1,1603.89
20834,20250116,23395,111,9,39,4,722.69
19473,20250223,20160,130,6,31,4,1158.64
13886,20250412,23268,108,7,19,3,670.73
10063,20250614,25518,183,8,18,5,857.19
11914,20250208,23404,184,6,45,3,2949.33
29238,20250318,21780,102,1,19,4,5863.55
25240,20250521,21767,139,9,43,2,1143.16
29788,20250127,21842,119,5,48,2,3300.67
14898,20250409,22903,172,1,2,1,6950.01
9873,20250515,23615,155,10,39,5,310.75
19807,20250113,21197,139,2,5,2,4174.97
9402,20250214,20407,167,8,37,3,511.41
6949,20250320,23031,118,1,3,4,5300.56
24376,20250416,23953,152,4,9,1,2207.99
28009,20250103,25436,169,5,23,1,1470.85
12403,20250223,22324,170,2,11,4,6634.77
7654,20250507,20677,153,3,5,4,4612.69
28676,20250202,25122,177,9,47,5,767.2
26388,20250325,25497,179,6,46,5,1595.14
2961,20250127,22037,162,5,1,5,1463.04
6434,20250204,20839,151,1,22,5,6584.21
18725,20250328,22011,158,6,7,1,2020.43
20283,20250623,23724,124,6,25,5,3176.38
7210,20250102,20983,167,10,49,4,1119.89
13316,20250406,20191,193,8,42,3,1858.23
23589,20250606,20670,160,5,44,3,2562.05
3830,20250309,21103,106,9,44,2,225.85
2843,20250110,21157,153,1,42,2,3738.22
3054,20250507,23826,188,6,34,3,1516.59
6731,20250509,25783,174,1,24,2,3681.03
11512,20250331,21759,149,10,10,4,1588.63
13062,20250423,23702,200,9,16,1,1838.04
17548,20250313,24337,166,8,19,2,1453.12
25748,20250113,23536,139,7,2,3,1921.71
12260,20250317,25641,128,8,3,4,781.59
9085,20250320,25786,150,5,39,1,1736.07
15054,20250526,20102,119,6,19,3,1095.25
15031,20250628,22467,152,3,13,2,3117.61
11629,20250505,22692,161,2,33,4,7929.44
17898,20250618,24932,159,8,36,4,1699.58
15839,20250416,25030,173,3,10,5,5948.08
27651,20250525,21237,114,2,29,5,3165.25
8659,20250605,23371,111,6,14,4,1025.66
3428,20250304,21152,164,5,21,5,1368.75
14005,20250519,25961,180,4,46,3,3148.49
15738,20250424,22971,146,6,7,3,1928.48
14836,20250617,24836,144,9,19,2,1378.17
26572,20250219,25859,161,2,17,3,5205.99
27449,20250601,25001,125,3,27,4,5463.76
20986,20250318,24082,126,8,29,2,1645.86
3173,20250207,23135,172,7,37,5,1460.28
25474,20250422,21846,142,3,37,2,2002.81
28654,20250425,23410,150,8,45,3,1726.29
9170,20250518,25372,146,4,6,1,1819.7
3930,20250403,24673,145,6,4,5,2596.46
16834,20250317,24428,168,7,13,3,1699.92
6249,20250428,23965,180,2,3,3,2853.43
18598,20250424,22006,125,2,49,2,7523.95
2062,20250128,22361,160,5,7,2,2583.73
2565,20250327,23050,118,7,27,1,733.9
23787,20250201,23853,155,2,29,5,6336.91
14406,20250206,23796,174,2,32,5,4919.4
17247,20250403,23422,121,4,22,3,1957.13
29428,20250405,24445,157,3,33,2,7195.97
23833,20250225,21303,130,8,3,5,438.1
1967,20250102,24815,144,6,37,1,3838.38
23091,20250224,24938,169,3,21,3,3131.83
21314,20250305,21603,142,9,29,4,1829.61
5097,20250217,21292,165,7,30,5,1127.78
2901,20250414,20732,160,2,2,4,7598.84
1691,20250303,22990,125,4,37,2,3392.62
18522,20250101,20745,118,1,46,1,5589.93
4414,20250208,20819,181,8,35,2,399.86
507,20250508,23464,137,10,2,3,1467.87
2044,20250218,24424,185,3,30,2,7020.11
19591,20250414,22157,126,7,14,4,898.36
23168,20250328,24127,199,8,42,3,1231.24
16720,20250410,25800,186,1,41,5,4301.6
17496,20250117,21352,165,5,17,3,2168.26
11289,20250527,23163,124,5,50,2,1352.1
6405,20250419,24792,112,2,41,3,7947.1
26639,20250110,22630,114,1,32,4,6585.36
24075,20250101,21827,140,6,9,3,2934.56
15421,20250322,23188,175,2,39,4,6364.98
6187,20250421,20536,175,1,6,4,2538.91
21821,20250323,21383,160,3,4,1,2981.82
10644,20250627,25225,106,2,30,4,6166.04
18981,20250410,22095,173,2,2,4,2874.99
20318,20250506,24373,197,4,44,2,3647.77
26759,20250527,20019,168,3,35,5,3552.15
7787,20250325,25197,162,6,7,3,3129.51
20823,20250525,23769,160,10,22,4,727.78
29039,20250615,23624,101,4,6,2,2685.06
13996,20250629,20203,191,3,33,1,7822.59
1570,20250420,22190,106,2,32,1,7318.69
23309,20250603,21922,158,2,40,2,5905.33
24358,20250224,20682,170,2,1,5,4145.6
25311,20250424,22310,154,6,30,3,1315.06
16503,20250429,21118,148,6,31,2,2750.78
28698,20250324,24088,116,2,35,1,2484.68
13067,20250213,25582,149,9,2,2,1408.2
11770,20250610,21940,166,1,1,3,4100.97
22566,20250219,21337,103,1,50,4,4287.37
9713,20250107,22204,106,9,27,2,789.74
14875,20250203,24834,183,2,33,1,4608.66
6742,20250204,20983,140,5,26,1,3011.78
13318,20250607,24284,106,1,30,5,7714.66
1267,20250102,20707,112,1,39,4,2053.2
12837,20250508,24066,181,5,37,4,1945.07
1303,20250524,24592,116,1,41,2,2339.04
25559,20250305,25293,129,1,50,3,2210.46
18041,20250402,25407,200,6,33,1,3709.85
26602,20250317,22648,152,2,15,4,6191.32
1969,20250316,25548,151,7,9,4,942.14
19805,20250122,21554,148,4,34,2,2183.08
14245,20250106,25188,200,7,38,2,722.66
3116,20250308,21188,196,10,26,4,1951.26
3640,20250413,24298,155,5,40,4,2825.55
1963,20250314,20550,160,1,22,1,7315.94
11926,20250226,25753,116,3,19,2,3614.43
22198,20250127,20934,146,3,15,4,2217.68
6463,20250207,25986,138,8,6,1,296.27
9444,20250626,23559,178,3,2,2,3503.85
1048,20250130,23853,133,1,5,2,2245.73
20889,20250110,20220,147,1,5,1,3674.6
17497,20250104,23530,105,7,21,2,1509.05
11417,20250304,24888,110,4,7,3,3930.49
27810,20250130,24282,184,1,45,3,2022.31
22876,20250326,22245,191,7,34,5,1471.36
29852,20250507,20248,181,4,17,1,3535.49
6389,20250501,25269,117,10,34,1,1890.73
1759,20250415,24390,149,4,30,1,2645.18
11434,20250518,23275,180,8,32,1,1708.15
29543,20250523,22434,152,9,16,1,416.1
8732,20250123,25723,197,9,14,2,588.53
12399,20250211,23989,195,4,46,2,1941.65
22719,20250107,20334,184,6,11,4,2450.49
25466,20250526,22320,138,8,41,4,1130.17
10822,20250602,23138,126,6,27,1,3079.89
22201,20250330,22465,177,8,8,2,1701.97
17225,20250115,20004,125,2,14,5,3119.6
24931,20250320,21189,121,9,24,3,1288.55
6481,20250127,23635,113,3,1,5,5800.43
14751,20250527,20149,172,6,36,5,3361.54
12921,20250326,24924,107,9,20,4,441.62
9756,20250425,23369,167,7,28,5,1226.3
19886,20250303,24499,136,3,36,5,2199.48
27812,20250228,21789,149,2,35,4,6571.36
22870,20250228,23934,153,5,32,4,1107.36
15603,20250502,25137,196,1,5,1,2120.5
13582,20250601,25568,123,1,13,4,2494.72
21553,20250513,21141,194,10,29,2,872.92
29950,20250413,23813,150,8,43,4,1901.29
6758,20250112,25494,132,4,10,3,1215.47
2755,20250319,20059,164,9,22,3,1408.26
16430,20250209,24636,106,10,3,4,566.52
7421,20250116,21500,167,5,34,3,1462.8
981,20250103,23702,118,1,9,2,3258.82
26019,20250511,22799,105,8,23,3,1278.94
18404,20250629,25358,152,6,26,2,3938.49
8635,20250314,22371,107,10,37,1,381.44
335,20250428,23565,200,8,31,1,592.1
14728,20250518,20660,171,4,28,3,1124.27
17542,20250527,23863,149,10,1,5,229.86
25823,20250320,20392,149,1,32,3,6681.5
21962,20250420,23357,190,3,39,5,5604.38
23663,20250331,20166,138,10,15,3,1226.42
8640,20250125,23421,136,1,44,4,6814.22
28032,20250412,24948,169,6,9,2,2800.33
22651,20250408,24803,162,4,30,3,2070.65
14764,20250320,21511,133,4,40,3,3245.25
9267,20250210,24762,180,7,15,2,1248.32
10715,20250217,23279,189,2,20,5,5523.11
4348,20250220,22853,134,4,29,1,3775.25
23144,20250531,22074,189,3,22,5,3785.07
19262,20250514,20549,162,7,3,1,973.97
22714,20250316,21392,185,9,27,1,1922.03
275,20250214,23154,184,3,46,4,6874.32
10366,20250112,22909,112,10,24,5,1580.33
12120,20250219,24271,199,7,38,3,278.66
5524,20250218,20703,151,4,31,5,3790.17
25275,20250623,24561,113,10,36,3,877.1
28856,20250604,21217,149,6,27,3,1440.64
10728,20250129,20803,159,7,50,4,1576.66
17266,20250625,23458,101,10,17,3,1414.31
22544,20250616,25797,109,8,13,2,615.88
5473,20250203,23520,115,9,23,2,650.58
18599,20250520,20147,127,5,43,4,2017.17
21091,20250117,21872,177,5,48,1,2963.91
12407,20250108,24983,102,4,13,3,2746.49
17069,20250320,25114,184,2,39,3,2712.43
20312,20250623,23677,152,3,31,2,2300.74
20019,20250205,20525,116,6,37,4,2517.51
4992,20250428,22912,151,5,24,3,2792.55
1397,20250101,20213,122,9,38,3,764.83
12433,20250316,23361,187,4,13,2,2052.74
15278,20250529,24118,141,3,38,3,3109.13
11334,20250530,23505,130,6,6,5,2710.52
17220,20250523,20631,139,7,9,1,615.92
21505,20250620,23513,174,8,47,3,663.06
20821,20250107,22124,169,1,4,3,2574.87
6071,20250310,22052,120,9,22,2,566.21
9062,20250615,22325,200,10,33,4,1686.51
658,20250212,22641,121,5,25,1,2805.19
8506,20250327,22981,153,3,8,3,7738.09
28815,20250607,25290,158,8,29,3,391.8
6903,20250116,25356,134,3,11,4,5141.29
24419,20250520,23782,114,6,16,3,1630.21
1435,20250410,24955,111,5,39,3,2253.25
18125,20250324,23819,126,4,35,4,1678.95
8864,20250306,22354,109,7,34,3,463.96
6129,20250615,24000,191,8,34,3,869.56
29894,20250129,21171,148,6,11,2,2688.68
944,20250510,21551,141,10,41,5,629.72
7487,20250528,25814,119,9,19,2,1552.79
3929,20250109,24746,182,1,48,3,4042.07
9385,20250202,20481,138,10,34,1,1109.28
11192,20250619,24568,110,9,37,2,1302.69
19312,20250102,24399,158,8,28,4,456.4
20157,20250327,23199,108,4,2,2,2881.0
29673,20250518,25774,153,10,6,2,510.13
26395,20250430,22887,111,2,45,2,5074.05
17796,20250524,23753,181,5,20,4,1301.27
5222,20250508,23056,156,8,10,2,1812.76
11718,20250221,23346,124,5,31,3,3110.0
20628,20250322,24595,199,8,47,5,296.62
3579,20250404,22617,161,6,20,5,2234.59
8529,20250503,25158,169,7,30,3,558.23
13310,20250327,20260,123,9,31,3,1402.38
21923,20250319,25308,175,6,22,5,3241.48
906,20250119,23624,114,2,37,4,7589.46
7841,20250305,25117,132,6,3,1,2100.44
2618,20250105,21094,196,6,25,5,3576.15
24337,20250316,22488,187,10,11,3,641.39
6952,20250106,24860,166,4,17,3,3935.76
11404,20250626,20309,107,7,29,2,759.58
8970,20250629,25706,110,5,10,2,1597.64
21485,20250617,24537,107,2,38,5,5705.59
11582,20250626,24481,115,1,2,4,2220.74
21888,20250104,25568,180,3,20,5,4771.81
9927,20250317,20766,198,3,12,3,4907.47
18791,20250618,22027,199,10,16,2,1723.7
3059,20250516,20508,162,7,40,5,1303.49
28663,20250222,25529,200,3,35,4,3559.99
8145,20250227,25218,159,1,32,2,2421.01
17449,20250326,21812,189,8,17,3,1675.78
16747,20250623,20154,116,8,17,1,1473.4
22772,20250410,25586,162,1,21,1,3519.63
22391,20250530,23077,109,4,4,3,1787.53
15819,20250311,23215,160,10,5,3,320.45
16738,20250513,25513,130,5,36,2,1709.69
28437,20250314,21405,163,10,34,5,1886.5
6889,20250323,25656,125,1,30,3,6758.22
16604,20250525,21142,162,10,29,5,1005.14
4603,20250507,25505,168,9,21,1,660.47
15484,20250203,20988,155,3,1,1,6041.95
6825,20250303,22036,184,10,24,2,923.84
331,20250328,20527,158,10,14,2,427.71
25444,20250228,25205,114,9,31,1,1252.14
19698,20250610,22215,127,6,39,3,1399.54
11816,20250311,20295,143,6,49,3,1949.05
28100,20250105,25565,101,6,3,2,1512.29
20258,20250113,23909,131,10,43,3,1018.71
14243,20250515,22416,134,2,13,4,5290.67
22998,20250104,22336,194,2,47,4,6166.16
15080,20250416,23945,156,4,38,3,3999.48
2287,20250403,24156,180,3,14,4,3373.34
29204,20250212,23431,177,9,19,1,681.69
23596,20250329,23201,113,7,5,1,1138.02
20169,20250302,20155,192,3,12,1,3265.87
10959,20250626,23932,181,2,4,2,3844.98
4297,20250522,23630,143,9,31,4,663.04
4750,20250607,23776,138,2,37,2,3237.36
12711,20250602,25148,133,6,26,1,3226.71
23468,20250321,20434,198,1,24,2,6778.95
21869,20250518,21501,148,9,33,1,394.0
1183,20250303,25550,179,7,17,3,1804.1
4773,20250125,20275,195,8,44,5,660.66
29742,20250223,21705,107,10,13,3,1228.66
20957,20250524,24756,121,6,11,3,3262.28
12987,20250414,20505,141,3,29,5,7979.06
5536,20250603,23804,106,3,41,2,2353.55
11583,20250214,23552,184,5,48,1,3692.08
9392,20250422,23149,123,10,37,1,1565.28
24471,20250501,23013,158,4,13,1,1837.59
7793,20250208,24220,171,10,22,3,206.35
27295,20250528,21949,103,6,27,5,1963.16
16681,20250509,23226,105,1,5,2,6995.42
14619,20250608,23699,200,8,34,2,1335.86
3549,20250214,20351,157,4,11,3,3828.55
26757,20250325,21272,160,5,14,4,3205.29
28248,20250322,23103,118,4,35,3,2287.27
23835,20250225,24857,194,9,36,4,338.83
5438,20250210,25302,103,9,24,1,376.42
20062,20250629,25855,188,2,16,4,3405.24
12537,20250405,24318,155,3,14,4,3263.17
21003,20250607,24487,143,10,16,1,869.45
12585,20250125,21428,189,6,43,5,1477.44
12595,20250504,23649,177,5,11,3,1082.68
10134,20250211,22713,158,4,6,4,1200.53
22268,20250221,22561,168,5,30,4,1095.43
11069,20250112,24639,197,7,27,3,943.14
17557,20250405,22735,149,8,13,5,1142.51
10497,20250417,22417,178,7,16,2,998.47
21968,20250108,24096,187,10,21,5,692.06
3395,20250423,24835,176,2,35,4,3418.22
21252,20250525,22879,120,6,22,1,1714.21
22543,20250622,25656,136,1,5,4,7280.75
10002,20250312,20066,136,3,10,5,3645.74
6441,20250210,23917,130,1,8,1,6631.02
5041,20250514,22453,127,4,17,2,3963.7
5599,20250308,23716,134,6,38,1,2987.94
22686,20250514,22061,163,2,18,1,3619.85
8296,20250421,22325,177,2,31,2,7068.0
17244,20250301,25782,131,4,20,3,2176.09
15985,20250317,20385,199,5,34,5,2623.13
5573,20250309,25515,112,6,9,3,1875.9
29256,20250402,24702,170,3,20,1,3637.43
28529,20250110,20812,164,5,45,1,3685.78
22040,20250209,20380,152,6,42,2,1163.77
9947,20250122,23811,145,10,28,1,548.77
26332,20250325,23854,159,9,22,5,1152.33
23813,20250614,24343,183,6,10,5,2274.18
1665,20250405,21125,107,8,16,3,1487.65
21780,20250611,21312,146,10,4,1,745.56
29551,20250416,20680,164,4,44,1,1842.07
23704,20250608,21138,121,2,10,5,7355.38
23240,20250622,20787,123,10,1,2,1229.55
27487,20250411,23612,118,5,35,5,3421.82
22086,20250311,24189,128,1,41,3,2355.01
6880,20250515,25241,117,3,5,4,4412.07
17035,20250517,25310,118,9,29,4,1766.2
12742,20250414,21004,185,1,23,5,3012.59
8911,20250315,21179,151,8,40,5,1823.28
4784,20250606,20444,149,7,38,2,320.67
25916,20250303,21189,127,10,12,4,1771.73
10877,20250428,24814,190,3,14,3,2886.4
8162,20250103,25793,135,5,28,4,2979.92
12844,20250220,21608,196,6,18,3,2180.33
21097,20250615,20522,110,3,49,3,4512.69
27801,20250628,22582,145,5,32,2,3197.92
5926,20250412,20644,113,6,46,3,875.47
14354,20250423,24255,193,7,28,5,1519.51
7327,20250316,22641,196,6,5,4,3160.12
289,20250626,22763,169,7,3,3,1994.27
3526,20250413,25863,124,5,36,5,1709.86
27658,20250210,25276,155,6,5,1,1599.26
7781,20250226,25571,149,2,35,4,7086.23
14725,20250201,25967,175,9,21,4,623.56
25984,20250201,20338,158,5,29,3,1799.35
23346,20250114,22390,146,3,39,4,5157.84
122,20250301,20679,150,4,42,4,1237.49
11962,20250418,23932,182,4,20,1,2585.16
2715,20250330,20005,124,10,14,4,1864.77
891,20250529,25026,168,5,29,1,2778.36
1244,20250628,24438,189,5,34,5,1713.01
14543,20250426,24879,115,10,22,1,1524.13
27770,20250613,25124,163,8,5,1,343.45
19867,20250112,21186,193,5,9,5,2884.27
17674,20250217,23287,193,10,6,4,489.18
18603,20250122,23960,137,5,42,5,2622.0
9173,20250416,20057,143,6,45,5,2168.37
7569,20250213,20335,107,8,7,2,1402.44
28628,20250120,21355,183,9,41,3,1976.3
5534,20250416,24237,171,2,33,1,6758.29
15182,20250525,24528,185,1,45,4,3907.99
